"sat","tothrs","hsize","hsrank","hsperc","colgpa","athlete","female","white","black","gpaletter"
1090,11,7.1999998,269,37.361111,2.54,"FALSE","TRUE","TRUE","FALSE","B"
1360,108,4.5900002,1,0.2178649,3.97,"FALSE","TRUE","TRUE","FALSE","A"
1320,119,4.5900002,17,3.7037041,3.21,"FALSE","FALSE","TRUE","FALSE","B"
910,15,4.8400002,133,27.47934,3.0599999,"FALSE","FALSE","TRUE","FALSE","B"
880,40,1.7,31,18.235291,2.0699999,"FALSE","FALSE","TRUE","FALSE","C"
1110,50,1.26,9,7.1428571,2.9400001,"FALSE","FALSE","TRUE","FALSE","B"
990,72,1.61,30,18.633539,2.2,"FALSE","FALSE","TRUE","FALSE","C"
1250,49,4.6900001,1,0.2132196,4,"FALSE","FALSE","TRUE","FALSE","A"
770,43,1.37,22,16.05839,2.1099999,"FALSE","FALSE","TRUE","FALSE","C"
890,17,1.83,22,12.02186,2.8800001,"FALSE","FALSE","TRUE","FALSE","B"
1220,113,1.72,15,8.7209301,3,"FALSE","FALSE","TRUE","FALSE","B"
1220,84,2.25,5,2.2222221,3.21,"FALSE","FALSE","TRUE","FALSE","B"
1130,13,6.6300001,276,41.62896,2.53,"FALSE","FALSE","TRUE","FALSE","B"
970,17,6.6300001,212,31.97587,2.23,"FALSE","FALSE","TRUE","FALSE","C"
1230,56,6.75,35,5.185185,3.0699999,"FALSE","TRUE","TRUE","FALSE","B"
1050,89,5.9499998,59,9.915966,2.3299999,"FALSE","TRUE","TRUE","FALSE","C"
1350,48,6.75,7,1.037037,3.8499999,"FALSE","FALSE","TRUE","FALSE","A"
870,44,6.75,259,38.370369,2.22,"FALSE","FALSE","TRUE","FALSE","C"
890,50,6.75,59,8.7407408,3.3599999,"FALSE","TRUE","TRUE","FALSE","B"
970,15,0.74000001,2,2.702703,3.8,"FALSE","FALSE","TRUE","FALSE","A"
1220,50,4.2199998,95,22.51185,3.0999999,"FALSE","FALSE","TRUE","FALSE","B"
1040,62,4.8200002,27,5.6016598,3.04,"FALSE","FALSE","TRUE","FALSE","B"
920,105,4.7399998,244,51.476791,2.8299999,"TRUE","FALSE","TRUE","FALSE","B"
940,46,0.1,3,30,2.6900001,"FALSE","TRUE","TRUE","FALSE","B"
1060,38,1.21,18,14.87603,2.78,"FALSE","TRUE","TRUE","FALSE","B"
720,10,1.14,31,27.19298,1.4,"FALSE","TRUE","TRUE","FALSE","D"
900,95,1.99,52,26.13065,2.1600001,"TRUE","FALSE","TRUE","FALSE","C"
980,13,0.72000003,2,2.7777779,4,"FALSE","TRUE","TRUE","FALSE","A"
1000,14,0.72000003,6,8.333333,3.0699999,"FALSE","TRUE","TRUE","FALSE","B"
1270,18,2.0999999,7,3.333333,3.6600001,"FALSE","FALSE","TRUE","FALSE","A"
990,77,1.96,6,3.061224,2.1199999,"FALSE","FALSE","TRUE","FALSE","C"
1000,14,2.6600001,43,16.165409,2.4200001,"FALSE","FALSE","TRUE","FALSE","C"
1240,19,4.5599999,56,12.2807,2.21,"FALSE","FALSE","TRUE","FALSE","C"
500,121,4.75,145,30.52632,2.02,"TRUE","FALSE","FALSE","TRUE","C"
1300,80,2.6500001,4,1.509434,3.3800001,"FALSE","FALSE","TRUE","FALSE","B"
1360,18,2.4100001,35,14.52282,2.8299999,"FALSE","FALSE","TRUE","FALSE","B"
910,47,2.29,36,15.72052,2.51,"FALSE","TRUE","TRUE","FALSE","B"
930,100,1.39,7,5.0359712,2.3599999,"FALSE","TRUE","TRUE","FALSE","C"
970,112,2.25,15,6.666667,2.45,"FALSE","FALSE","TRUE","FALSE","C"
960,46,2.3499999,32,13.61702,2.8,"FALSE","FALSE","TRUE","FALSE","B"
940,92,3.3499999,11,3.283582,2.97,"FALSE","TRUE","TRUE","FALSE","B"
830,64,1.92,67,34.895828,1.7,"FALSE","FALSE","TRUE","FALSE","C"
1120,126,2.3299999,23,9.8712444,2.0999999,"FALSE","FALSE","TRUE","FALSE","C"
1130,53,1.95,4,2.0512819,2.71,"FALSE","FALSE","TRUE","FALSE","B"
980,50,2.6500001,17,6.4150939,2.9400001,"FALSE","FALSE","TRUE","FALSE","B"
790,18,2.76,68,24.63768,1.05,"FALSE","FALSE","TRUE","FALSE","D"
1030,48,3.26,26,7.9754601,2.79,"FALSE","FALSE","TRUE","FALSE","B"
990,82,3.6199999,20,5.5248618,2.8099999,"FALSE","TRUE","TRUE","FALSE","B"
880,50,3.26,19,5.8282208,2.9400001,"FALSE","TRUE","TRUE","FALSE","B"
970,96,1.84,27,14.67391,2.28,"TRUE","FALSE","FALSE","TRUE","C"
960,46,1.7,27,15.88235,1.73,"TRUE","FALSE","TRUE","FALSE","C"
1230,15,4.8099999,48,9.9792099,3.53,"FALSE","FALSE","TRUE","FALSE","A"
970,15,2.8499999,73,25.614031,2.26,"FALSE","TRUE","TRUE","FALSE","C"
930,78,3.1600001,57,18.037979,2.8900001,"FALSE","TRUE","TRUE","FALSE","B"
1110,86,3.48,102,29.310341,3,"FALSE","FALSE","TRUE","FALSE","B"
1100,63,3.6099999,99,27.42382,2.74,"FALSE","FALSE","TRUE","FALSE","B"
1310,116,6.0900002,19,3.119869,3.6600001,"FALSE","FALSE","TRUE","FALSE","A"
990,83,2.1600001,8,3.7037041,3.0999999,"FALSE","TRUE","TRUE","FALSE","B"
950,117,3.02,1,0.3311258,2.97,"FALSE","FALSE","TRUE","FALSE","B"
1190,109,0.79000002,46,58.227852,2.95,"FALSE","TRUE","TRUE","FALSE","B"
1120,74,4.2199998,98,23.22275,2.55,"FALSE","TRUE","TRUE","FALSE","B"
1240,118,4.25,37,8.7058821,3.46,"FALSE","FALSE","TRUE","FALSE","B"
1040,13,2.0999999,45,21.42857,4,"FALSE","FALSE","TRUE","FALSE","A"
880,61,2.0799999,107,51.44231,1.6,"FALSE","TRUE","TRUE","FALSE","C"
1060,15,6.5700002,141,21.461189,3.0599999,"TRUE","FALSE","TRUE","FALSE","B"
1010,16,6.5599999,266,40.548779,2.8099999,"FALSE","TRUE","FALSE","FALSE","B"
1090,44,3.1500001,38,12.06349,2.4000001,"FALSE","TRUE","TRUE","FALSE","C"
1220,74,3.1199999,3,0.96153837,3.21,"FALSE","TRUE","TRUE","FALSE","B"
1120,15,2.78,4,1.438849,4,"FALSE","FALSE","TRUE","FALSE","A"
1160,52,2.1500001,26,12.09302,3.26,"FALSE","FALSE","TRUE","FALSE","B"
950,45,4.79,49,10.22964,3.1300001,"FALSE","TRUE","TRUE","FALSE","B"
1140,41,2.3299999,107,45.922749,2.29,"FALSE","FALSE","TRUE","FALSE","C"
1010,44,1.24,50,40.322578,2.45,"FALSE","TRUE","TRUE","FALSE","C"
1140,17,1.45,51,35.172409,3.23,"FALSE","TRUE","TRUE","FALSE","B"
1140,14,3.48,32,9.1954021,3.0699999,"TRUE","FALSE","TRUE","FALSE","B"
910,13,2.8499999,52,18.245609,2.53,"FALSE","FALSE","TRUE","FALSE","B"
1040,49,5.3600001,28,5.2238808,3.4400001,"FALSE","TRUE","TRUE","FALSE","B"
1300,51,1.05,1,0.95238101,3.05,"FALSE","TRUE","TRUE","FALSE","B"
1130,17,1.42,35,24.64789,3.1700001,"FALSE","TRUE","TRUE","FALSE","B"
1200,46,1.24,15,12.09677,2.6700001,"FALSE","FALSE","TRUE","FALSE","B"
1170,17,1.3,6,4.6153851,3.8199999,"FALSE","FALSE","TRUE","FALSE","A"
910,11,4.2600002,156,36.61972,4,"FALSE","FALSE","TRUE","FALSE","A"
1010,12,2.3900001,43,17.991631,1.91,"TRUE","FALSE","TRUE","FALSE","C"
850,15,2.8199999,37,13.12057,3.73,"FALSE","FALSE","TRUE","FALSE","A"
1000,63,1.39,12,8.6330938,3.1400001,"FALSE","TRUE","TRUE","FALSE","B"
970,15,3.1600001,173,54.74683,2.73,"FALSE","FALSE","TRUE","FALSE","B"
1200,15,3.1900001,91,28.526649,3.26,"FALSE","FALSE","TRUE","FALSE","B"
930,82,2.6800001,50,18.656719,2.9200001,"FALSE","TRUE","TRUE","FALSE","B"
1160,18,0.51999998,5,9.6153851,3.05,"FALSE","TRUE","TRUE","FALSE","B"
870,45,2.1400001,7,3.271028,2.8,"FALSE","TRUE","TRUE","FALSE","B"
980,45,3.77,151,40.053051,2.6600001,"FALSE","FALSE","TRUE","FALSE","B"
1260,76,0.87,11,12.64368,3.47,"FALSE","FALSE","TRUE","FALSE","B"
910,84,4.3099999,8,1.856148,3.52,"FALSE","TRUE","TRUE","FALSE","A"
1010,53,1.97,18,9.1370554,2.26,"FALSE","FALSE","TRUE","FALSE","C"
1020,13,1.35,60,44.444439,1.3,"FALSE","FALSE","TRUE","FALSE","D"
910,15,3.48,177,50.862068,2.8599999,"TRUE","FALSE","TRUE","FALSE","B"
1160,47,4.6300001,32,6.911447,3.1199999,"FALSE","FALSE","TRUE","FALSE","B"
860,16,1.96,35,17.85714,2.6199999,"FALSE","FALSE","TRUE","FALSE","B"
920,112,2.3,20,8.695652,3.8499999,"FALSE","FALSE","TRUE","FALSE","A"
960,15,1.09,52,47.706421,1.26,"FALSE","TRUE","TRUE","FALSE","D"
760,74,1.73,47,27.167629,2.3499999,"FALSE","TRUE","TRUE","FALSE","C"
1000,16,4.8899999,98,20.040899,2.72,"FALSE","FALSE","TRUE","FALSE","B"
820,113,0.94,43,45.744678,3.1199999,"TRUE","FALSE","TRUE","FALSE","B"
1000,15,2.96,64,21.62162,1.6,"FALSE","TRUE","TRUE","FALSE","C"
1300,78,2.46,80,32.520321,3.1700001,"FALSE","FALSE","TRUE","FALSE","B"
1140,17,2.49,1,0.40160641,4,"FALSE","FALSE","TRUE","FALSE","A"
1190,44,3.03,22,7.260726,2.97,"FALSE","TRUE","TRUE","FALSE","B"
710,12,1.6900001,16,9.4674559,2.9100001,"FALSE","TRUE","TRUE","FALSE","B"
1080,105,2.8800001,81,28.125,2.4000001,"FALSE","FALSE","TRUE","FALSE","C"
1330,61,4.79,20,4.175365,3,"FALSE","FALSE","TRUE","FALSE","B"
1120,47,6.5799999,88,13.37386,3.46,"FALSE","TRUE","TRUE","FALSE","B"
920,86,6.1799998,123,19.90291,2.8199999,"FALSE","TRUE","TRUE","FALSE","B"
920,110,4.0700002,29,7.1253071,3.1500001,"FALSE","TRUE","TRUE","FALSE","B"
1060,120,4.3899999,32,7.2892938,3.1500001,"FALSE","TRUE","TRUE","FALSE","B"
940,45,1.79,49,27.3743,2.04,"TRUE","FALSE","TRUE","FALSE","C"
720,12,8.5,290,34.117649,1,"TRUE","FALSE","TRUE","FALSE","D"
1130,116,0.77999997,56,71.794868,2.9400001,"FALSE","FALSE","TRUE","FALSE","B"
1070,52,4.3499999,25,5.7471271,3.9400001,"FALSE","FALSE","TRUE","FALSE","A"
1050,13,4.5799999,86,18.77729,1.92,"FALSE","TRUE","TRUE","FALSE","C"
970,13,1.9,37,19.47368,3.0699999,"FALSE","FALSE","TRUE","FALSE","B"
1130,17,6.0900002,82,13.4647,2.3499999,"FALSE","TRUE","TRUE","FALSE","C"
910,80,2.95,20,6.7796612,2.45,"FALSE","TRUE","TRUE","FALSE","C"
1180,15,7.3699999,165,22.38806,2.2,"FALSE","TRUE","TRUE","FALSE","C"
670,118,3.1500001,231,73.333344,2.02,"TRUE","FALSE","FALSE","TRUE","C"
1180,16,1.64,25,15.2439,2,"FALSE","FALSE","TRUE","FALSE","C"
1310,81,1.9299999,1,0.51813471,3.3399999,"FALSE","FALSE","TRUE","FALSE","B"
1020,79,4.0799999,64,15.68627,2.98,"FALSE","TRUE","TRUE","FALSE","B"
1210,17,4.8600001,60,12.34568,3.6400001,"FALSE","FALSE","TRUE","FALSE","A"
1070,114,4.6100001,77,16.70282,3.23,"FALSE","TRUE","TRUE","FALSE","B"
1020,51,4.6799998,75,16.02564,3.47,"TRUE","TRUE","TRUE","FALSE","B"
880,111,4.3499999,96,22.06897,2.72,"FALSE","TRUE","TRUE","FALSE","B"
1140,14,0.89999998,4,4.4444451,3.78,"FALSE","TRUE","TRUE","FALSE","A"
920,43,3.8599999,91,23.57513,2.02,"FALSE","TRUE","TRUE","FALSE","C"
1100,17,2.1099999,13,6.1611381,3.29,"FALSE","FALSE","TRUE","FALSE","B"
1040,73,2.9200001,85,29.109591,2.5,"TRUE","FALSE","TRUE","FALSE","B"
1150,78,5.0100002,73,14.57086,2.47,"FALSE","FALSE","TRUE","FALSE","C"
940,17,4.6700001,100,21.41328,1.9400001,"FALSE","TRUE","TRUE","FALSE","C"
870,81,0.38999999,28,71.794868,2,"FALSE","TRUE","TRUE","FALSE","C"
1110,109,4.9099998,71,14.46029,2.9000001,"FALSE","TRUE","TRUE","FALSE","B"
1070,48,6.0900002,71,11.65846,1.97,"FALSE","TRUE","TRUE","FALSE","C"
1050,126,1.65,35,21.21212,3.46,"FALSE","FALSE","TRUE","FALSE","B"
1140,86,1.24,16,12.90323,3.3900001,"FALSE","TRUE","TRUE","FALSE","B"
1250,101,2.46,62,25.203251,2.45,"FALSE","FALSE","TRUE","FALSE","C"
890,12,1.5,104,69.333344,2,"FALSE","TRUE","TRUE","FALSE","C"
990,55,1.45,13,8.965517,3.3599999,"FALSE","FALSE","TRUE","FALSE","B"
1100,82,1.86,37,19.892469,2.9200001,"FALSE","FALSE","TRUE","FALSE","B"
1070,15,2.1900001,17,7.762557,3.9300001,"FALSE","FALSE","TRUE","FALSE","A"
990,89,1.52,58,38.15789,2.55,"FALSE","TRUE","TRUE","FALSE","B"
1210,17,2.5799999,24,9.3023252,2.8199999,"FALSE","FALSE","TRUE","FALSE","B"
1150,17,2.49,36,14.45783,3,"FALSE","FALSE","TRUE","FALSE","B"
1060,49,2.3299999,12,5.1502151,3.6099999,"FALSE","TRUE","TRUE","FALSE","A"
1090,14,3.0899999,92,29.77346,2.71,"FALSE","FALSE","TRUE","FALSE","B"
1030,97,3.8399999,129,33.59375,2.01,"TRUE","FALSE","TRUE","FALSE","C"
1090,110,6.9299998,195,28.138531,2.75,"FALSE","FALSE","TRUE","FALSE","B"
990,66,1.5599999,26,16.66667,2.5999999,"FALSE","FALSE","TRUE","FALSE","B"
1020,17,5.6199999,230,40.92527,2.52,"FALSE","TRUE","TRUE","FALSE","B"
1100,75,2.76,98,35.507252,2.3399999,"FALSE","FALSE","TRUE","FALSE","C"
1110,42,5.1900001,233,44.894032,1.92,"FALSE","FALSE","TRUE","FALSE","C"
1040,14,5.54,202,36.46209,1.85,"FALSE","TRUE","TRUE","FALSE","C"
1120,17,3.3800001,54,15.97633,3.4100001,"FALSE","FALSE","TRUE","FALSE","B"
890,18,0.1,9,90,1.4400001,"FALSE","TRUE","FALSE","FALSE","D"
900,78,1.6900001,24,14.20118,2.0699999,"FALSE","TRUE","TRUE","FALSE","C"
1110,44,5.0100002,93,18.56287,3.1300001,"FALSE","TRUE","TRUE","FALSE","B"
740,118,1.54,40,25.97403,2.98,"FALSE","FALSE","TRUE","FALSE","B"
1010,48,3.3599999,116,34.523811,2.5599999,"FALSE","FALSE","TRUE","FALSE","B"
1090,13,3.3299999,155,46.546551,2.1500001,"FALSE","FALSE","TRUE","FALSE","C"
950,13,3.3299999,28,8.4084082,3.53,"FALSE","TRUE","TRUE","FALSE","A"
1080,46,0.79000002,42,53.164558,2.04,"FALSE","TRUE","TRUE","FALSE","C"
1070,16,8.6199999,419,48.607891,2.1800001,"FALSE","FALSE","TRUE","FALSE","C"
1200,50,0.73000002,24,32.876709,2.8199999,"FALSE","FALSE","TRUE","FALSE","B"
1090,50,3.5999999,170,47.222221,2.3399999,"FALSE","TRUE","TRUE","FALSE","C"
910,15,3.23,122,37.770901,3,"FALSE","TRUE","TRUE","FALSE","B"
1020,62,4.3800001,191,43.607311,2.96,"FALSE","TRUE","TRUE","FALSE","B"
1030,44,3.5,136,38.85714,2.22,"FALSE","TRUE","TRUE","FALSE","C"
880,71,3.7,165,44.594589,2.49,"TRUE","FALSE","TRUE","FALSE","C"
1080,119,2.4000001,54,22.5,2.6800001,"FALSE","FALSE","TRUE","FALSE","B"
890,44,3.73,146,39.14209,2.6800001,"FALSE","TRUE","TRUE","FALSE","B"
1060,43,3.73,73,19.571039,2.8800001,"FALSE","TRUE","TRUE","FALSE","B"
1190,121,3.8900001,1,0.25706941,3.9000001,"FALSE","TRUE","TRUE","FALSE","A"
880,49,3.73,130,34.852551,2.8299999,"FALSE","TRUE","TRUE","FALSE","B"
990,43,3.73,65,17.42627,3.3699999,"FALSE","FALSE","TRUE","FALSE","B"
1040,50,3.73,192,51.474529,1.9400001,"FALSE","FALSE","TRUE","FALSE","C"
920,110,5.0599999,140,27.66798,2.8299999,"FALSE","TRUE","TRUE","FALSE","B"
1070,14,4.6900001,177,37.739868,2.5699999,"FALSE","FALSE","TRUE","FALSE","B"
1100,16,6.4000001,189,29.53125,2.8099999,"FALSE","FALSE","TRUE","FALSE","B"
1200,49,6.4099998,36,5.6162248,3.5699999,"FALSE","FALSE","TRUE","FALSE","A"
1180,81,6.4899998,49,7.550077,3.3199999,"FALSE","FALSE","TRUE","FALSE","B"
1020,17,1.9,32,16.84211,3.05,"FALSE","TRUE","TRUE","FALSE","B"
1110,41,6.0900002,17,2.791461,2.97,"TRUE","FALSE","TRUE","FALSE","B"
1040,85,1.65,13,7.878788,3.04,"FALSE","FALSE","TRUE","FALSE","B"
1190,86,1.14,3,2.6315789,3.8399999,"FALSE","FALSE","TRUE","FALSE","A"
1010,16,3.21,102,31.7757,2.25,"FALSE","FALSE","TRUE","FALSE","C"
1250,47,1.41,5,3.5460989,3.8499999,"FALSE","TRUE","TRUE","FALSE","A"
1200,18,1.12,14,12.5,3.4400001,"FALSE","FALSE","TRUE","FALSE","B"
1100,82,5.1100001,61,11.93738,2.55,"FALSE","TRUE","TRUE","FALSE","B"
990,15,2.78,75,26.97842,2.6600001,"FALSE","TRUE","TRUE","FALSE","B"
1060,49,3.1600001,106,33.5443,2.3599999,"FALSE","TRUE","TRUE","FALSE","C"
1050,16,2.78,67,24.100719,3.5599999,"FALSE","TRUE","TRUE","FALSE","A"
910,16,2.78,28,10.07194,3.1800001,"FALSE","FALSE","TRUE","FALSE","B"
950,45,3.1600001,65,20.56962,3.0799999,"FALSE","FALSE","TRUE","FALSE","B"
1040,41,2.46,107,43.49593,1.95,"FALSE","TRUE","TRUE","FALSE","C"
1100,17,4.8899999,113,23.108391,2.76,"FALSE","TRUE","TRUE","FALSE","B"
930,16,3.73,111,29.758711,2.6800001,"FALSE","FALSE","TRUE","FALSE","B"
1000,82,3.3499999,105,31.343281,2.8099999,"FALSE","TRUE","TRUE","FALSE","B"
920,124,1.52,21,13.81579,3.46,"FALSE","FALSE","TRUE","FALSE","B"
1120,14,0.95999998,52,54.166672,2.21,"FALSE","FALSE","TRUE","FALSE","C"
1190,74,2.6400001,33,12.5,2.1400001,"FALSE","FALSE","TRUE","FALSE","C"
1200,78,1.1900001,54,45.378151,2.71,"FALSE","TRUE","TRUE","FALSE","B"
1010,39,7.71,129,16.73152,2.3499999,"TRUE","FALSE","TRUE","FALSE","C"
1190,54,2.03,20,9.8522167,2.79,"FALSE","FALSE","TRUE","FALSE","B"
930,49,1.84,57,30.97826,2.6700001,"FALSE","FALSE","TRUE","FALSE","B"
1220,15,2.21,150,67.873306,1.86,"FALSE","FALSE","TRUE","FALSE","C"
1000,17,0.1,1,10,2.3499999,"FALSE","TRUE","TRUE","FALSE","C"
810,13,2.26,26,11.50443,1,"FALSE","FALSE","FALSE","FALSE","D"
1210,17,2.26,5,2.212389,3.23,"FALSE","FALSE","TRUE","FALSE","B"
920,53,2.0899999,26,12.44019,3.0899999,"FALSE","TRUE","TRUE","FALSE","B"
670,97,1.52,6,3.9473679,2.1199999,"FALSE","TRUE","FALSE","TRUE","C"
960,112,1.52,9,5.921052,3.47,"FALSE","TRUE","TRUE","FALSE","B"
820,19,1.66,26,15.66265,2.5699999,"FALSE","TRUE","FALSE","TRUE","B"
910,81,1.58,31,19.620251,2.5999999,"FALSE","FALSE","TRUE","FALSE","B"
720,121,1.52,14,9.2105265,2.5899999,"FALSE","TRUE","FALSE","TRUE","B"
900,90,1.58,7,4.4303799,2.22,"FALSE","TRUE","FALSE","TRUE","C"
1040,115,1.52,21,13.81579,2.8399999,"FALSE","FALSE","TRUE","FALSE","B"
740,104,1.52,9,5.921052,3.02,"FALSE","TRUE","TRUE","FALSE","B"
1220,109,1.52,1,0.65789467,2.5799999,"FALSE","TRUE","TRUE","FALSE","B"
850,17,1.66,34,20.48193,2.3499999,"FALSE","FALSE","TRUE","FALSE","C"
710,15,1.66,20,12.04819,2.73,"FALSE","FALSE","TRUE","FALSE","B"
1430,17,1.66,1,0.60240972,3.76,"FALSE","FALSE","TRUE","FALSE","A"
880,15,0.2,9,45,2.6600001,"FALSE","TRUE","TRUE","FALSE","B"
1130,48,0.28999999,2,6.8965521,4,"FALSE","TRUE","TRUE","FALSE","A"
1000,14,0.2,11,55,2.4200001,"TRUE","FALSE","TRUE","FALSE","C"
1010,99,2.9000001,19,6.551724,2.9200001,"FALSE","FALSE","TRUE","FALSE","B"
1390,123,2.9000001,2,0.68965518,2.77,"FALSE","FALSE","TRUE","FALSE","B"
1020,87,3.22,68,21.11801,3.05,"FALSE","FALSE","TRUE","FALSE","B"
880,110,2.9000001,45,15.51724,2.71,"FALSE","FALSE","TRUE","FALSE","B"
1030,14,2.1500001,33,15.34884,1.92,"FALSE","FALSE","TRUE","FALSE","C"
1000,67,2.7,40,14.81481,2.3199999,"FALSE","FALSE","TRUE","FALSE","C"
880,16,2.1500001,41,19.069771,3.3699999,"FALSE","FALSE","TRUE","FALSE","B"
1170,53,2.75,3,1.090909,3.8099999,"FALSE","FALSE","TRUE","FALSE","A"
1280,124,2.9000001,4,1.37931,3.9200001,"FALSE","TRUE","TRUE","FALSE","A"
820,119,2.9000001,20,6.8965521,2.54,"FALSE","TRUE","TRUE","FALSE","B"
1190,111,2.9000001,7,2.4137931,3.6099999,"FALSE","TRUE","TRUE","FALSE","A"
790,17,2.3499999,90,38.297871,2.05,"TRUE","FALSE","FALSE","TRUE","C"
1070,49,2.75,61,22.18182,2.9300001,"FALSE","FALSE","TRUE","FALSE","B"
1110,17,2.1500001,75,34.88372,3.1099999,"FALSE","FALSE","TRUE","FALSE","B"
980,117,5.75,65,11.30435,2.98,"FALSE","TRUE","TRUE","FALSE","B"
1270,16,2.1500001,23,10.69767,3.6199999,"FALSE","FALSE","TRUE","FALSE","A"
1090,49,2.75,19,6.909091,2.6700001,"FALSE","FALSE","TRUE","FALSE","B"
990,105,2.9000001,40,13.7931,1.87,"FALSE","FALSE","TRUE","FALSE","C"
1000,15,2.6199999,35,13.35878,2.1300001,"FALSE","FALSE","TRUE","FALSE","C"
1060,17,2.6199999,30,11.45038,2.5799999,"FALSE","TRUE","FALSE","TRUE","B"
1090,17,2.53,24,9.486166,3.4100001,"FALSE","TRUE","TRUE","FALSE","B"
1080,74,2.3599999,42,17.79661,2.5,"FALSE","FALSE","TRUE","FALSE","B"
920,16,2.53,23,9.090909,3.4300001,"FALSE","TRUE","TRUE","FALSE","B"
1430,53,2.24,2,0.89285707,3.9400001,"FALSE","FALSE","TRUE","FALSE","A"
1320,82,2.3599999,1,0.42372879,3.6300001,"FALSE","TRUE","TRUE","FALSE","A"
1040,16,2.53,31,12.25296,2.0599999,"FALSE","TRUE","TRUE","FALSE","C"
950,17,2.3599999,80,33.8983,2.8199999,"FALSE","TRUE","TRUE","FALSE","B"
970,113,2.22,34,15.31532,2.6900001,"FALSE","FALSE","TRUE","FALSE","B"
1090,60,2.3599999,27,11.44068,3.03,"FALSE","TRUE","TRUE","FALSE","B"
980,96,2.22,9,4.0540538,3.6500001,"FALSE","TRUE","TRUE","FALSE","A"
1080,16,2.53,28,11.06719,3,"FALSE","TRUE","TRUE","FALSE","B"
860,108,0.14,6,42.85714,2.74,"FALSE","TRUE","TRUE","FALSE","B"
910,14,0.25999999,5,19.23077,2.6400001,"FALSE","TRUE","TRUE","FALSE","B"
1010,22,0.25999999,7,26.92308,3.1800001,"FALSE","FALSE","TRUE","FALSE","B"
1010,47,2.8,107,38.214291,1.59,"FALSE","FALSE","TRUE","FALSE","C"
1120,42,2.8,5,1.785714,2.73,"FALSE","FALSE","TRUE","FALSE","B"
950,117,2.8,17,6.0714288,3.1099999,"FALSE","TRUE","TRUE","FALSE","B"
780,76,2.8,36,12.85714,3.6700001,"FALSE","TRUE","FALSE","TRUE","A"
1130,81,2.8,16,5.7142859,3.3699999,"FALSE","TRUE","FALSE","TRUE","B"
940,10,3.4000001,53,15.58823,2.2,"FALSE","TRUE","TRUE","FALSE","C"
1020,44,2.8,20,7.1428571,3.1800001,"FALSE","TRUE","TRUE","FALSE","B"
1020,108,2.8,36,12.85714,2.75,"FALSE","TRUE","TRUE","FALSE","B"
890,76,2.8,18,6.4285712,3.3599999,"FALSE","TRUE","TRUE","FALSE","B"
1070,13,3.4000001,108,31.764709,1.92,"FALSE","FALSE","TRUE","FALSE","C"
850,123,2.8,52,18.57143,2.5699999,"FALSE","FALSE","TRUE","FALSE","B"
1330,50,2.8,10,3.571429,3.6400001,"FALSE","FALSE","TRUE","FALSE","A"
890,12,2.8,87,31.07143,2.75,"FALSE","TRUE","TRUE","FALSE","B"
1080,12,3.4000001,9,2.647059,3.1600001,"FALSE","FALSE","TRUE","FALSE","B"
950,51,2.8,74,26.42857,2.6199999,"FALSE","TRUE","TRUE","FALSE","B"
1230,50,2.8,1,0.3571429,3.8800001,"FALSE","TRUE","TRUE","FALSE","A"
870,20,3.4000001,152,44.705879,2.6500001,"FALSE","FALSE","TRUE","FALSE","B"
1290,78,2.8,62,22.14286,2.52,"FALSE","FALSE","TRUE","FALSE","B"
1120,48,2.8,14,5,2.45,"FALSE","FALSE","TRUE","FALSE","C"
1220,77,2.8,6,2.1428571,3.02,"FALSE","TRUE","TRUE","FALSE","B"
790,43,2.8,44,15.71429,2.3199999,"FALSE","TRUE","TRUE","FALSE","C"
1200,47,2.8,1,0.3571429,4,"FALSE","TRUE","TRUE","FALSE","A"
890,18,3.4000001,88,25.882351,1.55,"FALSE","TRUE","TRUE","FALSE","C"
1060,17,3.4000001,23,6.7647061,3.23,"FALSE","FALSE","TRUE","FALSE","B"
1080,123,2.8,18,6.4285712,3.04,"FALSE","TRUE","TRUE","FALSE","B"
1050,48,2.8,41,14.64286,3.1600001,"FALSE","FALSE","TRUE","FALSE","B"
850,77,2.8,61,21.785721,2.28,"FALSE","TRUE","TRUE","FALSE","C"
740,97,2.8,149,53.214291,1.95,"TRUE","FALSE","FALSE","FALSE","C"
920,114,2.8,31,11.07143,2.1400001,"FALSE","TRUE","TRUE","FALSE","C"
1120,15,3.4000001,56,16.470591,1.13,"FALSE","FALSE","TRUE","FALSE","D"
1050,16,3.4000001,20,5.8823528,3,"FALSE","TRUE","TRUE","FALSE","B"
1360,18,3.4000001,27,7.9411759,2.77,"FALSE","FALSE","TRUE","FALSE","B"
1230,44,2.8,17,6.0714288,1.9299999,"FALSE","TRUE","TRUE","FALSE","C"
890,83,2.8,44,15.71429,2.5599999,"FALSE","TRUE","TRUE","FALSE","B"
940,127,2.8,50,17.85714,1.96,"FALSE","TRUE","TRUE","FALSE","C"
1020,45,2.8,95,33.92857,2.4200001,"FALSE","FALSE","TRUE","FALSE","C"
980,13,3.4000001,109,32.058819,2,"FALSE","FALSE","TRUE","FALSE","C"
1050,16,3.4000001,43,12.64706,2.1199999,"FALSE","FALSE","TRUE","FALSE","C"
1000,14,3.4000001,28,8.2352943,2.5,"FALSE","TRUE","TRUE","FALSE","B"
940,45,2.8,26,9.2857141,2.6600001,"FALSE","FALSE","TRUE","FALSE","B"
